date,RUB=X,GC=F,CNY=X,CL=F,ES=F
2023-05-15,79.71499633789062,2018.0,6.951600074768066,71.11000061035156,4150.0
2023-05-16,80.45500183105469,1988.4000244140625,6.976600170135498,70.86000061035156,4123.0
2023-05-17,79.71499633789062,1980.699951171875,6.997099876403809,72.83000183105469,4171.5
2023-05-18,80.36499786376953,1956.5,7.035099983215332,71.86000061035156,4212.0
2023-05-19,,1978.699951171875,,71.55000305175781,4204.75
2023-05-21,80.06500244140625,,7.006899833679199,,
2023-05-22,80.46499633789062,1974.800048828125,7.030900001525879,71.98999786376953,4205.0
2023-05-23,80.125,1972.4000244140625,7.056399822235107,72.91000366210938,4158.75
2023-05-24,80.06500244140625,1962.800048828125,7.059800148010254,74.33999633789062,4126.0
2023-05-25,79.98999786376953,1943.0999755859375,7.077400207519531,71.83000183105469,4159.75
2023-05-26,,1944.0999755859375,,72.66999816894531,4213.25
2023-05-28,78.96499633789062,,7.054800033569336,,
2023-05-29,80.21499633789062,,7.072299957275391,,
2023-05-30,79.61000061035156,1958.0,7.078999996185303,69.45999908447266,4215.0
2023-05-31,81.51499938964844,1963.9000244140625,7.110799789428711,68.08999633789062,4190.5
2023-06-01,80.96499633789062,1978.0,7.0929999351501465,70.0999984741211,4228.0
2023-06-02,,1952.4000244140625,,71.73999786376953,4288.0
2023-06-04,80.76499938964844,,7.083799839019775,,
2023-06-05,80.56500244140625,1958.0,7.105000019073486,72.1500015258789,4281.0
2023-06-06,81.31500244140625,1965.5,7.118800163269043,71.73999786376953,4289.75
2023-06-07,81.51499938964844,1942.699951171875,7.128799915313721,72.52999877929688,4274.25
2023-06-08,81.9749984741211,1963.5999755859375,7.111199855804443,71.29000091552734,4298.25
2023-06-09,,1962.199951171875,,70.16999816894531,4304.75
2023-06-11,82.69000244140625,,7.127600193023682,,
2023-06-12,83.84500122070312,1955.300048828125,7.144599914550781,67.12000274658203,4342.75
2023-06-13,83.91500091552734,1944.5999755859375,7.166500091552734,69.41999816894531,4371.75
2023-06-14,83.96499633789062,1955.300048828125,7.162600040435791,68.2699966430664,4374.25
2023-06-15,83.44499969482422,1957.800048828125,7.119900226593018,70.62000274658203,4426.5
2023-06-16,,1958.4000244140625,,71.77999877929688,4453.35009765625
2023-06-18,83.46499633789062,,7.1255998611450195,,
2023-06-19,83.81500244140625,,7.160399913787842,,
2023-06-20,84.71399688720703,1935.5,7.180799961090088,70.5,4434.75
2023-06-21,83.61499786376953,1933.300048828125,7.178400039672852,72.52999877929688,4409.25
2023-06-22,80.94999694824219,1912.699951171875,7.178500175476074,69.51000213623047,4423.75
2023-06-23,,1919.0999755859375,,69.16000366210938,4389.0
2023-06-25,83.61499786376953,,7.178500175476074,,
2023-06-26,84.375,1923.699951171875,7.236499786376953,69.37000274658203,4370.25
2023-06-27,85.33999633789062,1914.0,7.218699932098389,67.69999694824219,4418.75
2023-06-28,85.8550033569336,1912.300048828125,7.2434000968933105,69.55999755859375,4417.5
2023-06-29,86.82499694824219,1909.199951171875,7.251800060272217,69.86000061035156,4435.75
2023-06-30,,1921.0999755859375,,70.63999938964844,4488.25
2023-07-02,87.91500091552734,,7.242400169372559,,
2023-07-03,89.47000122070312,1921.699951171875,7.239799976348877,69.79000091552734,4492.25
2023-07-04,89.96499633789062,,7.213500022888184,,
2023-07-05,91.21499633789062,1919.5999755859375,7.246399879455566,71.79000091552734,4483.75
2023-07-06,91.21499633789062,1908.699951171875,7.249199867248535,71.80000305175781,4447.0
2023-07-07,,1926.199951171875,,73.86000061035156,4434.0
2023-07-09,91.2249984741211,,7.211299896240234,,
2023-07-10,90.51499938964844,1925.0,7.230599880218506,72.98999786376953,4444.25
2023-07-11,90.46499633789062,1931.300048828125,7.209199905395508,74.83000183105469,4473.5
2023-07-12,90.46499633789062,1956.199951171875,7.165299892425537,75.75,4507.5
2023-07-13,90.09500122070312,1959.199951171875,7.150000095367432,76.88999938964844,4543.5
2023-07-14,,1960.0999755859375,,75.41999816894531,4536.75
2023-07-16,90.21499633789062,,7.1402997970581055,,
2023-07-17,90.56999969482422,1952.4000244140625,7.170599937438965,74.1500015258789,4553.75
2023-07-18,90.96499633789062,1977.199951171875,7.179299831390381,75.75,4587.75
2023-07-19,91.91500091552734,1977.5,7.225900173187256,75.3499984741211,4597.0
2023-07-20,90.06500244140625,1968.300048828125,7.176499843597412,75.62999725341797,4565.5
2023-07-21,,1964.300048828125,,77.06999969482422,4564.75
2023-07-23,90.46499633789062,,7.1778998374938965,,
2023-07-24,90.41500091552734,1960.300048828125,7.185299873352051,78.73999786376953,4583.5
2023-07-25,90.16500091552734,1962.0999755859375,7.13539981842041,79.62999725341797,4596.0
2023-07-26,89.96499633789062,1968.9000244140625,7.150000095367432,78.77999877929688,4595.25
2023-07-27,90.66500091552734,1945.4000244140625,7.173099994659424,80.08999633789062,4564.25
2023-07-28,,1960.4000244140625,,80.58000183105469,4606.5
2023-07-30,92.0250015258789,,7.102799892425537,,
2023-07-31,91.61499786376953,1970.5,7.095699787139893,81.80000305175781,4614.5
2023-08-01,92.375,1940.699951171875,7.176499843597412,81.37000274658203,4601.25
2023-08-02,94.01499938964844,1937.4000244140625,7.190400123596191,79.48999786376953,4537.25
2023-08-03,94.96499633789062,1932.0,7.162799835205078,81.55000305175781,4521.75
2023-08-04,,1939.5999755859375,,82.81999969482422,4498.0
2023-08-06,95.83999633789062,,7.131199836730957,,
2023-08-07,95.71499633789062,1933.5,7.192299842834473,81.94000244140625,4537.75
2023-08-08,97.16999816894531,1924.0999755859375,7.215700149536133,82.91999816894531,4518.5
2023-08-09,96.83999633789062,1915.4000244140625,7.208600044250488,84.4000015258789,4485.75
2023-08-10,96.98999786376953,1914.4000244140625,7.214700222015381,82.81999969482422,4485.75
2023-08-11,,1912.9000244140625,,83.19000244140625,4480.75
2023-08-13,99.95999908447266,,7.192299842834473,,
2023-08-14,96.96499633789062,1910.5999755859375,7.257299900054932,82.51000213623047,4506.0
2023-08-15,98.46499633789062,1902.5,7.281499862670898,80.98999786376953,4454.0
2023-08-16,94.46399688720703,1896.0999755859375,7.296999931335449,79.37999725341797,4420.0
2023-08-17,94.46499633789062,1884.0999755859375,7.280399799346924,80.38999938964844,4384.5
2023-08-18,,1886.0999755859375,,81.25,4382.75
2023-08-20,95.16500091552734,,7.280700206756592,,
2023-08-21,93.46499633789062,1893.300048828125,7.197999954223633,80.72000122070312,4412.5
2023-08-22,94.46499633789062,1896.4000244140625,7.292399883270264,80.3499984741211,4399.25
2023-08-23,94.96600341796875,1918.5,7.170499801635742,78.88999938964844,4447.0
2023-08-24,94.46499633789062,1918.199951171875,7.276500225067139,79.05000305175781,4386.0
2023-08-25,,1911.0999755859375,,79.83000183105469,4414.25
2023-08-27,95.46499633789062,,7.289000034332275,,
2023-08-28,94.46499633789062,1917.9000244140625,7.289100170135498,80.0999984741211,4442.25
2023-08-29,95.38999938964844,1936.5,7.279399871826172,81.16000366210938,4506.75
2023-08-30,96.26499938964844,1944.300048828125,7.283599853515625,81.62999725341797,4524.25
2023-08-31,95.83999633789062,1938.199951171875,7.256899833679199,83.62999725341797,4516.0
2023-09-01,,1939.800048828125,,85.55000305175781,4521.5
2023-09-03,96.37000274658203,,7.140100002288818,,
2023-09-04,96.21499633789062,,7.271900177001953,,
2023-09-05,96.73500061035156,1926.199951171875,7.303400039672852,86.69000244140625,4502.5
2023-09-06,97.76499938964844,1918.0999755859375,7.315899848937988,87.54000091552734,4471.5
2023-09-07,98.46499633789062,1917.5,7.3277997970581055,86.87000274658203,4456.25
2023-09-08,,1918.4000244140625,,87.51000213623047,4461.75
2023-09-10,97.71499633789062,,7.232399940490723,,
2023-09-11,95.01499938964844,1923.300048828125,7.288000106811523,87.29000091552734,4490.25
2023-09-12,94.86900329589844,1911.300048828125,7.290900230407715,88.83999633789062,4465.0
2023-09-13,95.96499633789062,1909.0999755859375,7.268799781799316,88.5199966430664,4468.75
2023-09-14,95.46499633789062,1910.0,7.275899887084961,90.16000366210938,4506.0
2023-09-15,,1923.699951171875,,90.7699966430664,4491.72021484375
2023-09-17,96.76499938964844,,7.273900032043457,,
2023-09-18,95.91500091552734,1931.5,7.290599822998047,91.4800033569336,4501.5
2023-09-19,97.46600341796875,1932.0,7.295599937438965,91.19999694824219,4490.0
2023-09-20,95.98999786376953,1945.5999755859375,7.285999774932861,90.27999877929688,4447.0
2023-09-21,96.06400299072266,1919.199951171875,7.30649995803833,89.62999725341797,4372.0
2023-09-22,,1925.4000244140625,,90.02999877929688,4361.0
2023-09-24,96.26499938964844,,7.297500133514404,,
2023-09-25,94.80500030517578,1916.5999755859375,7.309899806976318,89.68000030517578,4378.75
2023-09-26,96.56500244140625,1900.4000244140625,7.310699939727783,90.38999938964844,4314.75
2023-09-27,96.06999969482422,1871.5999755859375,7.30810022354126,93.68000030517578,4313.5
2023-09-28,96.61499786376953,1860.4000244140625,7.299900054931641,91.70999908447266,4337.5
2023-09-29,,1848.0999755859375,,90.79000091552734,4325.5
2023-10-01,97.96499633789062,,7.163599967956543,,
2023-10-02,98.76499938964844,1830.0,7.179900169372559,88.81999969482422,4324.25
2023-10-03,100.96499633789062,1824.5999755859375,7.194300174713135,89.2300033569336,4264.75
2023-10-04,99.46499633789062,1818.5,7.200300216674805,84.22000122070312,4297.75
2023-10-05,100.08999633789062,1816.5999755859375,7.197700023651123,82.30999755859375,4290.75
2023-10-06,,1830.199951171875,,82.79000091552734,4341.5
2023-10-08,100.96499633789062,,7.30049991607666,,
2023-10-09,99.21499633789062,1849.5,7.29040002822876,86.37999725341797,4368.75
2023-10-10,100.26480102539062,1861.0,7.295000076293945,85.97000122070312,4391.5
2023-10-11,97.71600341796875,1872.800048828125,7.298699855804443,83.48999786376953,4409.75
2023-10-12,97.69000244140625,1869.300048828125,7.301499843597412,82.91000366210938,4380.5
2023-10-13,,1927.4000244140625,,87.69000244140625,4357.25
2023-10-15,97.66500091552734,,7.168099880218506,,
2023-10-16,97.31500244140625,1921.0999755859375,7.309299945831299,86.66000366210938,4401.0
2023-10-17,97.99500274658203,1922.699951171875,7.311699867248535,86.66000366210938,4401.75
2023-10-18,98.07499694824219,1955.300048828125,7.313499927520752,88.31999969482422,4342.25
2023-10-19,96.1500015258789,1968.4000244140625,7.311200141906738,89.37000274658203,4303.0
2023-10-20,,1982.5,,88.75,4248.5
2023-10-22,95.41500091552734,,7.315400123596191,,
2023-10-23,94.46499633789062,1976.300048828125,7.3140997886657715,85.48999786376953,4241.75
2023-10-24,93.44499969482422,1975.0,7.309000015258789,83.73999786376953,4271.25
2023-10-25,93.96499633789062,1984.0999755859375,7.315700054168701,85.38999938964844,4209.75
2023-10-26,93.61499786376953,1987.199951171875,7.314899921417236,83.20999908447266,4156.5
2023-10-27,,1988.5999755859375,,85.54000091552734,4137.75
2023-10-30,94.16500091552734,1996.199951171875,7.158699989318848,82.30999755859375,4185.75
2023-10-31,92.5199966430664,1985.199951171875,7.312099933624268,81.0199966430664,4212.25
2023-11-01,93.29000091552734,1978.800048828125,7.315499782562256,80.44000244140625,4256.0
2023-11-02,92.57499694824219,1985.5999755859375,7.315899848937988,82.45999908447266,4335.75
2023-11-03,93.23999786376953,1991.5,7.3140997886657715,80.51000213623047,4376.0
2023-11-06,91.69599914550781,1981.5999755859375,7.298500061035156,80.81999969482422,4384.25
2023-11-07,92.62000274658203,1966.800048828125,7.268599987030029,77.37000274658203,4396.0
2023-11-08,92.06500244140625,1951.5,7.27810001373291,75.33000183105469,4399.5
2023-11-09,91.81500244140625,1964.199951171875,7.279300212860107,75.73999786376953,4362.25
2023-11-10,91.63999938964844,1932.5999755859375,7.282299995422363,77.16999816894531,4430.5
2023-11-13,92.16999816894531,1945.5,7.18179988861084,78.26000213623047,4425.25
2023-11-14,91.87999725341797,1961.800048828125,7.289000034332275,78.26000213623047,4511.0
2023-11-15,90.5,1960.0999755859375,7.252099990844727,76.66000366210938,4519.25
2023-11-16,89.41999816894531,1983.9000244140625,7.245800018310547,72.9000015258789,4523.25
2023-11-17,89.31500244140625,1981.5999755859375,7.241000175476074,75.88999938964844,4527.5
2023-11-20,89.33999633789062,1977.699951171875,7.209700107574463,77.5999984741211,4562.25
2023-11-21,88.5199966430664,1999.300048828125,7.167500019073486,77.7699966430664,4551.25
2023-11-22,88.20999908447266,1991.4000244140625,7.086900234222412,77.0999984741211,4567.25
2023-11-23,88.36499786376953,,7.154200077056885,,4569.5
2023-11-24,88.23999786376953,2002.199951171875,7.0858001708984375,75.54000091552734,4568.25
2023-11-27,89.24500274658203,2011.800048828125,7.081900119781494,74.86000061035156,4561.0
2023-11-28,89.04000091552734,2039.699951171875,7.130300045013428,76.41000366210938,4563.0
2023-11-29,88.84500122070312,2047.0999755859375,7.063799858093262,77.86000061035156,4559.25
2023-11-30,88.66500091552734,2038.0999755859375,7.07889986038208,75.95999908447266,4576.75
2023-12-01,89.94000244140625,2071.0,7.075399875640869,74.06999969482422,4600.75
2023-12-04,91.19000244140625,2024.0999755859375,7.061800003051758,73.04000091552734,4576.5
2023-12-05,91.46499633789062,2018.5,7.135200023651123,72.31999969482422,4575.0
2023-12-06,90.17749786376953,2030.5,7.145599842071533,69.37999725341797,4556.0
2023-12-07,92.76499938964844,2029.9000244140625,7.144599914550781,69.33999633789062,4589.5
2023-12-08,92.4000015258789,1998.300048828125,7.148799896240234,71.2300033569336,4607.5
2023-12-11,92.12000274658203,1978.0,7.1265997886657715,71.31999969482422,4626.0
2023-12-12,90.92500305175781,1977.800048828125,7.174200057983398,68.61000061035156,4645.75
2023-12-13,90.26499938964844,1982.300048828125,7.176000118255615,69.47000122070312,4708.25
2023-12-14,89.31500244140625,2030.199951171875,7.1717000007629395,71.58000183105469,4721.75
2023-12-15,89.48999786376953,2021.0999755859375,7.066999912261963,71.43000030517578,4694.27001953125
2023-12-18,90.61499786376953,2026.300048828125,7.070499897003174,72.47000122070312,4793.0
2023-12-19,90.48999786376953,2038.4000244140625,7.131999969482422,73.44000244140625,4820.25
2023-12-20,90.44000244140625,2034.5,7.067599773406982,74.22000122070312,4749.75
2023-12-21,90.05500030517578,2039.0999755859375,7.134099960327148,73.88999938964844,4796.75
2023-12-22,92.86000061035156,2057.10009765625,7.138500213623047,73.55999755859375,4805.25
2023-12-25,92.08999633789062,,7.0833001136779785,,
2023-12-26,91.9574966430664,2058.199951171875,7.135499954223633,75.56999969482422,4825.0
2023-12-27,91.59500122070312,2081.89990234375,7.142399787902832,74.11000061035156,4833.5
2023-12-28,91.61000061035156,2073.89990234375,7.140200138092041,71.7699966430664,4832.25
2023-12-29,88.44000244140625,2062.39990234375,7.10699987411499,71.6500015258789,4820.0
2024-01-01,89.21499633789062,,7.068600177764893,,
2024-01-02,89.21499633789062,2064.39990234375,7.068600177764893,70.37999725341797,4787.25
2024-01-03,90.3949966430664,2034.199951171875,7.089600086212158,72.69999694824219,4746.5
2024-01-04,91.96499633789062,2042.300048828125,7.098899841308594,72.19000244140625,4729.5
2024-01-05,91.31500244140625,2042.4000244140625,7.110000133514404,73.80999755859375,4734.75
2024-01-08,90.8949966430664,2026.5999755859375,7.09250020980835,70.7699966430664,4801.25
2024-01-09,90.8949966430664,2026.4000244140625,7.090000152587891,72.23999786376953,4792.75
2024-01-10,90.8949966430664,2021.699951171875,7.101600170135498,71.37000274658203,4820.25
2024-01-11,90.88999938964844,2014.300048828125,7.170400142669678,72.0199966430664,4815.5
2024-01-12,89.88999938964844,2046.699951171875,7.103099822998047,72.68000030517578,4816.5
2024-01-15,89.88999938964844,,7.100599765777588,,
2024-01-16,89.88999938964844,2026.0,7.0970001220703125,72.4000015258789,4798.5
2024-01-17,87.94999694824219,2002.5999755859375,7.116499900817871,72.55999755859375,4771.25
2024-01-18,88.62000274658203,2018.5999755859375,7.114500045776367,74.08000183105469,4811.25
2024-01-19,88.62000274658203,2026.5,7.114999771118164,73.41000366210938,4869.5
2024-01-22,89.41999816894531,2019.800048828125,7.107100009918213,75.19000244140625,4881.0
2024-01-23,87.98999786376953,2023.699951171875,7.192699909210205,74.37000274658203,4895.0
2024-01-24,87.98999786376953,2013.9000244140625,7.077600002288818,75.08999633789062,4898.0
2024-01-25,88.69000244140625,2016.9000244140625,7.081999778747559,77.36000061035156,4923.25
2024-01-26,88.0,2016.800048828125,7.081099987030029,78.01000213623047,4916.25
2024-01-29,88.0,2025.199951171875,7.086599826812744,76.77999877929688,4954.5
2024-01-30,89.2699966430664,2031.5,7.084499835968018,77.81999969482422,4951.0
2024-01-31,89.73999786376953,2048.39990234375,7.094099998474121,75.8499984741211,4870.5
2024-02-01,89.9800033569336,2053.0,7.1006999015808105,73.81999969482422,4928.5
2024-02-02,90.41000366210938,2036.0999755859375,7.088500022888184,72.27999877929688,4980.25
2024-02-05,90.98999786376953,2025.699951171875,7.112599849700928,72.77999877929688,4962.0
2024-02-06,90.98999786376953,2034.5,7.108500003814697,73.30999755859375,4974.75
2024-02-07,90.51000213623047,2035.199951171875,7.100100040435791,73.86000061035156,5015.25
2024-02-08,90.51000213623047,2032.199951171875,7.101099967956543,76.22000122070312,5017.75
2024-02-09,91.16999816894531,2023.300048828125,7.10699987411499,76.83999633789062,5044.0
2024-02-12,91.37000274658203,2018.199951171875,7.178999900817871,76.91999816894531,5041.25
2024-02-13,91.37000274658203,1992.9000244140625,7.192200183868408,77.87000274658203,4971.25
2024-02-14,91.5,1990.300048828125,7.188700199127197,76.63999938964844,5018.0
2024-02-15,91.63999938964844,2002.0999755859375,7.175899982452393,78.02999877929688,5046.5
2024-02-16,92.2699966430664,2011.5,7.163899898529053,79.19000244140625,5019.75
2024-02-19,92.2699966430664,,7.118599891662598,,
2024-02-20,92.47000122070312,2027.5,7.197199821472168,78.18000030517578,4991.5
2024-02-21,92.0999984741211,2022.300048828125,7.189700126647949,77.91000366210938,4996.25
2024-02-22,92.0999984741211,2019.699951171875,7.1880998611450195,78.61000061035156,5097.75
2024-02-23,93.04000091552734,2038.5999755859375,7.193299770355225,76.48999786376953,5101.5
2024-02-26,93.04000091552734,2028.5,7.194399833679199,77.58000183105469,5080.25
2024-02-27,91.87000274658203,2034.0,7.196300029754639,78.87000274658203,5090.0
2024-02-28,91.87000274658203,2033.0,7.197400093078613,78.54000091552734,5081.0
2024-02-29,91.87000274658203,2045.699951171875,7.196000099182129,78.26000213623047,5103.75
2024-03-01,91.48999786376953,2086.89990234375,7.18720006942749,79.97000122070312,5146.0
2024-03-04,91.48999786376953,2117.699951171875,7.195799827575684,78.73999786376953,5138.25
2024-03-05,91.48999786376953,2133.5,7.19890022277832,78.1500015258789,5085.75
2024-03-06,91.61000061035156,2150.300048828125,7.196000099182129,79.12999725341797,5111.75
2024-03-07,90.80999755859375,2158.0,7.195899963378906,78.93000030517578,5161.75
2024-03-08,90.80999755859375,2178.60009765625,7.192299842834473,78.01000213623047,5129.0
2024-03-11,90.94000244140625,2182.5,7.185200214385986,77.93000030517578,5123.0
2024-03-12,90.48999786376953,2160.39990234375,7.183800220489502,77.55999755859375,5177.25
2024-03-13,91.72000122070312,2175.39990234375,7.181000232696533,79.72000122070312,5168.0
2024-03-14,91.33999633789062,2163.0,7.186600208282471,81.26000213623047,5153.75
2024-03-15,91.33999633789062,2157.300048828125,7.192200183868408,81.04000091552734,5101.669921875
2024-03-18,92.5199966430664,2160.699951171875,7.195000171661377,82.72000122070312,5214.75
2024-03-19,92.5199966430664,2156.300048828125,7.197199821472168,83.47000122070312,5241.75
2024-03-20,91.44000244140625,2157.89990234375,7.197999954223633,81.68000030517578,5286.75
2024-03-21,91.44000244140625,2182.39990234375,7.1975998878479,81.06999969482422,5302.5
2024-03-22,92.3499984741211,2158.10009765625,7.198200225830078,80.62999725341797,5293.25
2024-03-25,92.12000274658203,2174.800048828125,7.228099822998047,81.94999694824219,5278.25
2024-03-26,92.4749984741211,2175.60009765625,7.208399772644043,81.62000274658203,5265.25
2024-03-27,92.47000122070312,2190.60009765625,7.217700004577637,81.3499984741211,5308.25
2024-03-28,92.44000244140625,2217.39990234375,7.225800037384033,83.16999816894531,5308.5
2024-03-29,92.44000244140625,,7.226500034332275,,
2024-03-31,92.56999969482422,,7.220300197601318,,
2024-04-01,92.27999877929688,2236.5,7.229700088500977,83.70999908447266,5295.25
2024-04-02,92.27999877929688,2261.0,7.232399940490723,85.1500015258789,5260.5
2024-04-03,92.44999694824219,2294.39990234375,7.234399795532227,85.43000030517578,5266.5
2024-04-04,92.44999694824219,2288.800048828125,7.23390007019043,86.58999633789062,5197.25
2024-04-05,,2325.699951171875,,86.91000366210938,5253.0
2024-04-07,92.56999969482422,,7.231400012969971,,
2024-04-08,92.62000274658203,2331.699951171875,7.229700088500977,86.43000030517578,5253.25
2024-04-09,92.62000274658203,2343.5,7.2307000160217285,85.2300033569336,5260.25
2024-04-10,92.88999938964844,2329.60009765625,7.231500148773193,86.20999908447266,5207.75
2024-04-11,92.88999938964844,2354.800048828125,7.235899925231934,85.0199966430664,5243.25
2024-04-12,,2356.199951171875,,85.66000366210938,5167.5
2024-04-14,93.30000305175781,,7.235599994659424,,
2024-04-15,93.30000305175781,2365.800048828125,7.236999988555908,85.41000366210938,5104.0
2024-04-16,93.30000305175781,2390.800048828125,7.236199855804443,85.36000061035156,5092.5
2024-04-17,94.13999938964844,2371.699951171875,7.237400054931641,82.69000244140625,5062.25
2024-04-18,93.69999694824219,2382.300048828125,7.236700057983398,82.7300033569336,5049.0
2024-04-19,,2398.39990234375,,83.13999938964844,5003.75
2024-04-21,93.69999694824219,,7.2393999099731445,,
2024-04-22,93.0199966430664,2332.199951171875,7.242499828338623,82.8499984741211,5047.5
2024-04-23,93.0199966430664,2327.699951171875,7.244500160217285,83.36000061035156,5106.5
2024-04-24,93.47000122070312,2324.5,7.244200229644775,82.80999755859375,5107.5
2024-04-25,92.2699966430664,2329.800048828125,7.23859977722168,83.56999969482422,5082.25
2024-04-26,,2334.800048828125,,83.8499984741211,5131.5
2024-04-28,92.2699966430664,,7.24459981918335,,
2024-04-29,93.41999816894531,2345.39990234375,7.23769998550415,82.62999725341797,5147.0
2024-04-30,93.41999816894531,2291.39990234375,7.240699768066406,81.93000030517578,5067.0
2024-05-01,93.26000213623047,2299.89990234375,7.2399001121521,79.0,5046.5
2024-05-02,93.26000213623047,2299.199951171875,7.238399982452393,78.94999694824219,5091.5
2024-05-03,,2299.0,,78.11000061035156,5154.75
2024-05-05,93.26000213623047,,7.236199855804443,,
2024-05-06,91.06999969482422,2321.60009765625,7.208000183105469,78.4800033569336,5206.5
2024-05-07,91.06999969482422,2315.199951171875,7.218400001525879,78.37999725341797,5213.75
2024-05-08,91.27999877929688,2313.60009765625,7.223800182342529,78.98999786376953,5212.75
2024-05-09,91.62000274658203,2332.10009765625,7.218699932098389,79.26000213623047,5239.0
2024-05-10,,2367.300048828125,,78.26000213623047,5246.25
2024-05-12,91.62000274658203,,7.225800037384033,,
2024-05-13,91.62000274658203,2336.10009765625,7.2322998046875,79.12000274658203,5245.5
2024-05-14,91.31999969482422,2353.39990234375,7.2322998046875,78.0199966430664,5269.5
2024-05-15,90.74500274658203,2388.699951171875,7.217700004577637,78.62999725341797,5333.0
2024-05-16,90.74500274658203,2380.0,7.2170000076293945,79.2300033569336,5320.25
2024-05-17,,2412.199951171875,,80.05999755859375,5327.25
2024-05-19,90.74500274658203,,7.222700119018555,,
2024-05-20,90.29000091552734,2433.89990234375,7.2316999435424805,79.80000305175781,5331.75
2024-05-21,90.31999969482422,2421.699951171875,7.237599849700928,79.26000213623047,5345.25
2024-05-22,90.31999969482422,2389.199951171875,7.240300178527832,77.56999969482422,5328.0
2024-05-23,91.62000274658203,2335.0,7.241499900817871,76.87000274658203,5285.25
2024-05-24,,2332.5,,77.72000122070312,5321.5
2024-05-26,91.62000274658203,,7.241499900817871,,
2024-05-27,91.62000274658203,,7.241499900817871,,
2024-05-28,91.62000274658203,2355.199951171875,7.244999885559082,79.83000183105469,5324.75
2024-05-29,89.56999969482422,2340.300048828125,7.2494001388549805,79.2300033569336,5284.0
2024-05-30,89.56999969482422,2342.89990234375,7.233500003814697,77.91000366210938,5253.0
2024-05-31,,2322.89990234375,,76.98999786376953,5295.5
2024-06-02,90.41999816894531,,7.241000175476074,,
2024-06-03,89.31999969482422,2346.60009765625,7.242000102996826,74.22000122070312,5297.25
2024-06-04,88.52999877929688,2325.5,7.242000102996826,73.25,5304.0
2024-06-05,89.04549407958984,2354.10009765625,7.246699810028076,74.06999969482422,5366.0
2024-06-06,89.32048797607422,2370.300048828125,7.244100093841553,75.55000305175781,5364.0
2024-06-07,,2305.199951171875,,75.52999877929688,5355.75
2024-06-09,88.8342514038086,,7.246799945831299,,
2024-06-10,88.8700180053711,2307.699951171875,7.246799945831299,77.73999786376953,5371.25
2024-06-11,89.24626922607422,2307.5,7.246699810028076,77.9000015258789,5384.0
2024-06-12,88.9970932006836,2336.0,7.238100051879883,78.5,5427.5
2024-06-13,87.87535095214844,2300.199951171875,7.2515997886657715,78.62000274658203,5438.5
2024-06-14,,2331.39990234375,,78.44999694824219,5437.5
2024-06-16,88.06436157226562,,7.254300117492676,,
2024-06-17,88.72040557861328,2312.39990234375,7.255000114440918,80.33000183105469,5478.5
2024-06-18,85.37165832519531,2330.39990234375,7.252699851989746,81.56999969482422,5491.0
2024-06-19,83.49625396728516,,7.25629997253418,,
2024-06-20,87.37244415283203,2353.800048828125,7.259099960327148,82.16999816894531,5476.75
2024-06-21,,2316.39990234375,,80.7300033569336,5471.89013671875
2024-06-23,87.3442153930664,,7.259200096130371,,
2024-06-24,87.99541473388672,2330.0,7.257699966430664,81.62999725341797,5517.0
2024-06-25,87.4979476928711,2316.60009765625,7.26140022277832,80.83000183105469,5537.0
2024-06-26,88.2453842163086,2299.199951171875,7.263500213623047,80.9000015258789,5543.5
2024-06-27,84.99630737304688,2324.5,7.267199993133545,81.73999786376953,5546.0
2024-06-28,,2327.699951171875,,81.54000091552734,5521.5
2024-06-30,85.50910186767578,,7.2657999992370605,,
2024-07-01,86.7470474243164,2327.60009765625,7.266900062561035,83.37999725341797,5533.75
2024-07-02,87.84622192382812,2323.0,7.269400119781494,82.80999755859375,5568.75
2024-07-03,88.49542999267578,2359.800048828125,7.268599987030029,83.87999725341797,5590.25
2024-07-04,88.99748992919922,,7.2657999992370605,,
2024-07-05,,2388.5,,83.16000366210938,5621.5
2024-07-07,87.1934585571289,,7.2677998542785645,,
2024-07-08,86.61963653564453,2355.199951171875,7.267099857330322,82.33000183105469,5625.25
2024-07-09,86.4906997680664,2360.10009765625,7.271699905395508,81.41000366210938,5631.25
2024-07-10,88.34503173828125,2372.199951171875,7.274499893188477,82.0999984741211,5688.0
2024-07-11,86.99708557128906,2415.0,7.254799842834473,82.62000274658203,5639.75
2024-07-12,,2414.0,,82.20999908447266,5664.75
2024-07-14,86.76679992675781,,7.2494001388549805,,
2024-07-15,87.99429321289062,2422.89990234375,7.258900165557861,81.91000366210938,5683.0
2024-07-16,88.49625396728516,2462.39990234375,7.137899875640869,80.76000213623047,5717.25
2024-07-17,88.4801025390625,2454.800048828125,7.259399890899658,82.8499984741211,5639.0
2024-07-18,88.39669799804688,2451.800048828125,7.258900165557861,82.81999969482422,5594.5
2024-07-19,,2395.5,,80.12999725341797,5553.75
2024-07-21,86.88471984863281,,7.269000053405762,,
2024-07-22,87.84465789794922,2392.0,7.27269983291626,79.77999877929688,5610.75
2024-07-23,87.84552001953125,2404.60009765625,7.2743000984191895,76.95999908447266,5599.25
2024-07-24,86.23690795898438,2413.300048828125,7.261199951171875,77.58999633789062,5472.0
2024-07-25,84.9942855834961,2351.89990234375,7.230100154876709,78.27999877929688,5441.25
2024-07-26,,2380.0,,77.16000366210938,5499.0
2024-07-28,84.99562072753906,,7.250100135803223,,
